,AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType
28177,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190627_084000.WAV,GRABADOR-SDZG-AM-22,20190627_084000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 08:40,60.00046875,,Recorded at 08:40:00 27/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.3V.,AudioMoth 247AA5015BA446DA,2019:12:10 20:09:56-08:00,WAV,WAV,audio/x-wav
29189,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190704_092000.WAV,GRABADOR-SDZG-AM-22,20190704_092000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 09:20,60.00046875,,Recorded at 09:20:00 04/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446DA,2019:12:10 21:37:24-08:00,WAV,WAV,audio/x-wav
30489,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190713_100000.WAV,GRABADOR-SDZG-AM-22,20190713_100000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.07.2019 10:00,60.00046875,,Recorded at 10:00:00 13/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 3.8V.,AudioMoth 247AA5015BA446DA,2019:12:10 23:29:56-08:00,WAV,WAV,audio/x-wav
28483,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190629_114000.WAV,GRABADOR-SDZG-AM-22,20190629_114000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 11:40,60.00046875,,Recorded at 11:40:00 29/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.2V.,AudioMoth 247AA5015BA446DA,2019:12:10 20:36:22-08:00,WAV,WAV,audio/x-wav
28921,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190702_124000.WAV,GRABADOR-SDZG-AM-22,20190702_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 12:40,60.00046875,,Recorded at 12:40:00 02/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446DA,2019:12:10 21:14:14-08:00,WAV,WAV,audio/x-wav
28062,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190626_133000.WAV,GRABADOR-SDZG-AM-22,20190626_133000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 13:30,60.00046875,,Recorded at 13:30:00 26/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.3V.,AudioMoth 247AA5015BA446DA,2019:12:10 20:00:01-08:00,WAV,WAV,audio/x-wav
29366,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190705_145000.WAV,GRABADOR-SDZG-AM-22,20190705_145000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 14:50,60.00046875,,Recorded at 14:50:00 05/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.0V.,AudioMoth 247AA5015BA446DA,2019:12:10 21:52:43-08:00,WAV,WAV,audio/x-wav
27928,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190625_151000.WAV,GRABADOR-SDZG-AM-22,20190625_151000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 15:10,60.00046875,,Recorded at 15:10:00 25/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.3V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:48:25-08:00,WAV,WAV,audio/x-wav
30525,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190713_160000.WAV,GRABADOR-SDZG-AM-22,20190713_160000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.07.2019 16:00,60.00046875,,Recorded at 16:00:00 13/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 3.8V.,AudioMoth 247AA5015BA446DA,2019:12:10 23:33:03-08:00,WAV,WAV,audio/x-wav
28374,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190628_173000.WAV,GRABADOR-SDZG-AM-22,20190628_173000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 17:30,60.00046875,,Recorded at 17:30:00 28/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.2V.,AudioMoth 247AA5015BA446DA,2019:12:10 20:26:57-08:00,WAV,WAV,audio/x-wav
29962,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190709_181000.WAV,GRABADOR-SDZG-AM-22,20190709_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,09.07.2019 18:10,60.00046875,,Recorded at 18:10:00 09/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 3.9V.,AudioMoth 247AA5015BA446DA,2019:12:10 22:44:20-08:00,WAV,WAV,audio/x-wav
29824,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190708_191000.WAV,GRABADOR-SDZG-AM-22,20190708_191000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,08.07.2019 19:10,60.00046875,,Recorded at 19:10:00 08/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.0V.,AudioMoth 247AA5015BA446DA,2019:12:10 22:32:23-08:00,WAV,WAV,audio/x-wav
29113,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190703_204000.WAV,GRABADOR-SDZG-AM-22,20190703_204000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 20:40,60.00046875,,Recorded at 20:40:00 03/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446DA,2019:12:10 21:30:50-08:00,WAV,WAV,audio/x-wav
